USING: 
Simple TinyGPS library v. 13
by Mikal Hart

Initializing SD card...initialization failed!
----------------------------------------------------------------------------
Calibrating sensors...
MQ135 R0 for CO2 = 1316
MQ9 R0 for CO = 273
MQ4 R0 for NH4 = 95
-----------------------------------------------------------------------------
S|HD|LAT    |LONG   |DateTime               |Age|MQ4|MQ9|MQ135|CO2_ppm
a|OP
t
s
------------------------------------------------------------------------------
8|129|44.366054|26.188987|12/09/2017 13:43:56 |696|94|291|65|502.96
8|129|44.365848|26.189357|12/09/2017 13:43:58 |699|94|289|65|525.31
8|129|44.365634|26.189735|12/09/2017 13:44:00 |710|95|289|65|525.31
9|88|44.365428|26.190111|12/09/2017 13:44:02 |707|94|291|65|525.31
9|88|44.365215|26.190483|12/09/2017 13:44:04 |709|95|288|65|525.31
9|88|44.365009|26.190860|12/09/2017 13:44:06 |716|94|290|65|525.31
9|88|44.364795|26.191238|12/09/2017 13:44:08 |717|95|290|65|525.31
9|88|44.364585|26.191617|12/09/2017 13:44:10 |725|95|290|64|525.31
9|88|44.364372|26.191999|12/09/2017 13:44:12 |728|95|289|64|502.96
9|88|44.364158|26.192380|12/09/2017 13:44:14 |732|95|290|64|525.31
9|129|44.363948|26.192756|12/09/2017 13:44:16 |736|95|291|65|502.96
9|88|44.363739|26.193132|12/09/2017 13:44:18 |740|95|289|65|525.31
9|88|44.363536|26.193504|12/09/2017 13:44:20 |743|95|289|65|502.96
9|88|44.363327|26.193872|12/09/2017 13:44:22 |748|95|289|65|525.31
9|88|44.363128|26.194238|12/09/2017 13:44:24 |749|95|287|64|502.96
9|88|44.362918|26.194599|12/09/2017 13:44:26 |756|96|288|65|525.31
9|88|44.362716|26.194963|12/09/2017 13:44:28 |763|96|288|65|525.31
9|88|44.362510|26.195327|12/09/2017 13:44:30 |762|95|289|64|548.29
9|88|44.362312|26.195692|12/09/2017 13:44:32 |769|96|288|65|525.31
9|88|44.362117|26.196048|12/09/2017 13:44:34 |774|97|290|66|525.31
9|88|44.361919|26.196397|12/09/2017 13:44:36 |777|96|289|65|525.31
9|88|44.361728|26.196739|12/09/2017 13:44:38 |779|96|290|65|525.31
9|88|44.361534|26.197076|12/09/2017 13:44:40 |784|97|289|65|525.31
9|88|44.361354|26.197399|12/09/2017 13:44:42 |789|97|289|65|525.31
9|88|44.361179|26.197711|12/09/2017 13:44:44 |792|98|290|65|525.31
9|88|44.361011|26.198015|12/09/2017 13:44:46 |799|98|290|65|525.31
9|88|44.360847|26.198308|12/09/2017 13:44:48 |800|99|290|66|548.29
9|88|44.360691|26.198593|12/09/2017 13:44:50 |806|100|289|66|548.29
9|88|44.360534|26.198879|12/09/2017 13:44:52 |807|101|290|66|548.29
9|88|44.360385|26.199151|12/09/2017 13:44:54 |812|102|290|66|548.29
9|88|44.360237|26.199420|12/09/2017 13:44:56 |818|102|290|66|548.29
9|88|44.360092|26.199680|12/09/2017 13:44:58 |820|103|291|66|571.92
9|88|44.359958|26.199924|12/09/2017 13:45:00 |827|104|292|67|571.92
9|88|44.359844|26.200136|12/09/2017 13:45:02 |834|105|294|68|596.20
9|88|44.359745|26.200317|12/09/2017 13:45:04 |838|105|294|68|596.20
9|88|44.359680|26.200435|12/09/2017 13:45:06 |846|106|294|67|571.92
9|88|44.359638|26.200513|12/09/2017 13:45:08 |858|106|294|67|571.92
9|88|44.359607|26.200567|12/09/2017 13:45:10 |854|106|294|67|571.92
9|88|44.359577|26.200620|12/09/2017 13:45:12 |862|107|294|67|571.92
9|88|44.359542|26.200675|12/09/2017 13:45:14 |930|106|294|67|571.92
9|88|44.359500|26.200759|12/09/2017 13:45:17 |118|106|294|67|571.92
9|88|44.359489|26.200784|12/09/2017 13:45:19 |184|107|294|67|548.29
9|88|44.359481|26.200796|12/09/2017 13:45:21 |133|106|294|67|548.29
9|88|44.359474|26.200807|12/09/2017 13:45:23 |201|106|293|66|571.92
9|88|44.359474|26.200807|12/09/2017 13:45:25 |280|106|293|66|548.29
9|88|44.359474|26.200807|12/09/2017 13:45:27 |344|106|292|65|548.29
9|88|44.359470|26.200811|12/09/2017 13:45:29 |381|105|292|66|548.29
9|88|44.359451|26.200864|12/09/2017 13:45:31 |382|106|292|66|548.29
9|88|44.359462|26.200975|12/09/2017 13:45:33 |389|106|298|69|621.13
9|88|44.359535|26.201120|12/09/2017 13:45:35 |394|107|298|69|621.13
9|88|44.359622|26.201303|12/09/2017 13:45:37 |397|107|298|69|621.13
9|88|44.359722|26.201515|12/09/2017 13:45:39 |405|107|298|69|621.13
9|88|44.359840|26.201747|12/09/2017 13:45:41 |408|107|298|69|621.13
9|88|44.359966|26.202003|12/09/2017 13:45:43 |412|106|297|69|596.20
9|88|44.360099|26.202280|12/09/2017 13:45:45 |416|105|297|68|596.20
9|88|44.360240|26.202571|12/09/2017 13:45:47 |421|104|296|68|596.20
9|88|44.360385|26.202875|12/09/2017 13:45:49 |423|104|296|67|596.20
9|88|44.360534|26.203186|12/09/2017 13:45:51 |429|104|296|68|596.20
9|88|44.360694|26.203504|12/09/2017 13:45:53 |437|103|297|68|596.20
9|88|44.360855|26.203832|12/09/2017 13:45:55 |444|103|297|68|596.20
9|88|44.361022|26.204168|12/09/2017 13:45:57 |448|103|296|68|596.20
9|88|44.361190|26.204513|12/09/2017 13:45:59 |449|103|297|68|596.20
9|88|44.361366|26.204866|12/09/2017 13:46:01 |455|102|297|68|596.20
9|88|44.361541|26.205213|12/09/2017 13:46:03 |459|102|296|68|596.20
9|88|44.361713|26.205564|12/09/2017 13:46:05 |464|102|296|68|596.20
9|88|44.361896|26.205911|12/09/2017 13:46:07 |469|102|296|68|596.20
9|88|44.362094|26.206243|12/09/2017 13:46:09 |468|102|296|68|596.20
9|88|44.362312|26.206558|12/09/2017 13:46:11 |477|102|295|67|596.20
9|88|44.362541|26.206853|12/09/2017 13:46:13 |480|102|295|67|571.92
9|88|44.362785|26.207126|12/09/2017 13:46:15 |488|102|295|67|571.92
9|89|44.363037|26.207382|12/09/2017 13:46:17 |493|101|294|67|571.92
9|89|44.363300|26.207620|12/09/2017 13:46:19 |493|101|294|67|548.29
9|88|44.363578|26.207843|12/09/2017 13:46:21 |499|101|292|66|548.29
9|89|44.363864|26.208063|12/09/2017 13:46:23 |501|102|293|66|548.29
9|88|44.364154|26.208290|12/09/2017 13:46:25 |506|100|291|65|548.29
9|89|44.364448|26.208517|12/09/2017 13:46:27 |511|100|290|65|548.29
9|88|44.364742|26.208751|12/09/2017 13:46:29 |513|100|290|66|548.29
9|88|44.365051|26.208984|12/09/2017 13:46:31 |515|100|290|66|525.31
9|88|44.365360|26.209228|12/09/2017 13:46:33 |521|100|289|65|525.31
9|88|44.365676|26.209476|12/09/2017 13:46:35 |529|100|289|65|525.31
9|88|44.366001|26.209728|12/09/2017 13:46:37 |530|101|288|65|525.31
9|88|44.366329|26.209980|12/09/2017 13:46:39 |534|101|288|65|525.31
9|88|44.366657|26.210235|12/09/2017 13:46:41 |535|101|288|64|502.96
9|88|44.366996|26.210500|12/09/2017 13:46:43 |541|101|288|65|502.96
9|88|44.367336|26.210767|12/09/2017 13:46:45 |547|101|287|64|502.96
9|88|44.367679|26.211042|12/09/2017 13:46:47 |552|101|288|65|525.31
9|88|44.368034|26.211311|12/09/2017 13:46:49 |553|101|285|65|525.31
9|88|44.368392|26.211587|12/09/2017 13:46:51 |561|100|286|65|525.31
9|88|44.368751|26.211868|12/09/2017 13:46:53 |564|99|287|64|502.96
9|88|44.369117|26.212148|12/09/2017 13:46:55 |565|99|287|65|525.31
9|88|44.369476|26.212432|12/09/2017 13:46:57 |576|101|288|66|548.29
9|88|44.369831|26.212711|12/09/2017 13:46:59 |578|101|288|66|571.92
9|88|44.370193|26.212987|12/09/2017 13:47:01 |577|101|289|66|571.92
9|88|44.370544|26.213264|12/09/2017 13:47:03 |590|102|290|67|571.92
9|88|44.370899|26.213539|12/09/2017 13:47:05 |595|102|288|66|548.29
9|88|44.371250|26.213813|12/09/2017 13:47:07 |597|102|288|66|548.29
9|88|44.371601|26.214084|12/09/2017 13:47:09 |607|103|289|67|548.29
9|88|44.371921|26.214324|12/09/2017 13:47:11 |612|104|290|64|571.92
9|88|44.372180|26.214508|12/09/2017 13:47:13 |614|106|291|67|596.20
9|88|44.372375|26.214628|12/09/2017 13:47:15 |624|107|291|67|596.20
9|88|44.372550|26.214721|12/09/2017 13:47:17 |627|109|290|67|596.20
9|88|44.372737|26.214803|12/09/2017 13:47:19 |631|110|291|67|571.92
9|88|44.372943|26.214876|12/09/2017 13:47:21 |636|110|289|66|596.20
9|88|44.373180|26.214937|12/09/2017 13:47:23 |643|110|288|66|548.29
9|88|44.373439|26.214988|12/09/2017 13:47:25 |648|110|288|65|548.29
9|88|44.373733|26.215024|12/09/2017 13:47:27 |653|109|288|64|502.96
9|88|44.374046|26.215063|12/09/2017 13:47:29 |655|108|287|63|502.96
9|88|44.374389|26.215108|12/09/2017 13:47:31 |659|107|286|63|481.23
9|88|44.374736|26.215150|12/09/2017 13:47:33 |666|106|285|63|481.23
8|127|44.375083|26.215196|12/09/2017 13:47:35 |669|106|284|63|481.23
8|127|44.375415|26.215248|12/09/2017 13:47:37 |679|106|283|63|481.23
8|127|44.375736|26.215326|12/09/2017 13:47:39 |678|106|283|63|481.23
8|103|44.376045|26.215448|12/09/2017 13:47:41 |679|106|282|63|460.12
9|88|44.376338|26.215604|12/09/2017 13:47:43 |685|107|283|62|481.23
8|127|44.376625|26.215782|12/09/2017 13:47:45 |688|107|283|63|481.23
8|127|44.376884|26.215991|12/09/2017 13:47:47 |693|106|283|63|481.23
8|127|44.377120|26.216220|12/09/2017 13:47:49 |695|107|283|63|481.23
8|127|44.377353|26.216463|12/09/2017 13:47:51 |704|107|283|63|481.23
8|127|44.377574|26.216724|12/09/2017 13:47:53 |711|106|281|63|481.23
8|127|44.377796|26.217008|12/09/2017 13:47:55 |717|106|282|63|481.23
8|127|44.378002|26.217327|12/09/2017 13:47:57 |719|105|281|63|460.12
8|127|44.378196|26.217687|12/09/2017 13:47:59 |720|104|281|62|460.12
7|132|44.378364|26.218082|12/09/2017 13:48:01 |732|103|280|62|460.12
7|132|44.378509|26.218507|12/09/2017 13:48:03 |734|104|280|63|481.23
8|126|44.378620|26.218963|12/09/2017 13:48:05 |742|103|280|62|439.63
8|126|44.378700|26.219440|12/09/2017 13:48:07 |746|102|280|62|460.12
8|126|44.378742|26.219926|12/09/2017 13:48:09 |751|102|280|62|439.63
8|126|44.378753|26.220424|12/09/2017 13:48:11 |757|101|280|62|481.23
8|126|44.378753|26.220924|12/09/2017 13:48:13 |763|101|280|63|481.23
8|126|44.378784|26.221424|12/09/2017 13:48:15 |764|102|279|63|481.23
8|126|44.378849|26.221920|12/09/2017 13:48:17 |766|101|280|63|481.23
8|126|44.378917|26.222423|12/09/2017 13:48:19 |776|101|280|63|481.23
8|126|44.378978|26.222927|12/09/2017 13:48:21 |779|101|281|63|481.23
8|126|44.379066|26.223411|12/09/2017 13:48:23 |782|102|280|63|481.23
8|126|44.379199|26.223871|12/09/2017 13:48:25 |787|102|281|63|481.23
8|126|44.379356|26.224292|12/09/2017 13:48:27 |795|104|282|64|502.96
7|132|44.379505|26.224668|12/09/2017 13:48:29 |804|105|282|64|502.96
7|132|44.379642|26.225019|12/09/2017 13:48:31 |806|105|282|64|502.96
7|132|44.379779|26.225360|12/09/2017 13:48:33 |811|106|282|64|502.96
8|126|44.379943|26.225660|12/09/2017 13:48:35 |817|107|282|64|502.96
8|126|44.380157|26.225912|12/09/2017 13:48:37 |822|107|282|64|502.96
8|126|44.380416|26.226089|12/09/2017 13:48:39 |828|107|281|64|502.96
8|126|44.380702|26.226255|12/09/2017 13:48:41 |833|107|281|63|481.23
8|126|44.381011|26.226427|12/09/2017 13:48:43 |835|106|279|62|481.23
8|126|44.381332|26.226613|12/09/2017 13:48:45 |843|105|278|62|460.12
8|126|44.381668|26.226810|12/09/2017 13:48:47 |848|105|277|62|460.12
8|126|44.382011|26.227008|12/09/2017 13:48:49 |849|104|275|62|460.12
8|126|44.382358|26.227203|12/09/2017 13:48:51 |857|104|277|60|460.12
8|126|44.382705|26.227371|12/09/2017 13:48:53 |913|104|276|62|460.12
8|126|44.383224|26.227546|12/09/2017 13:48:56 |101|103|278|62|481.23
8|135|44.383579|26.227603|12/09/2017 13:48:58 |168|104|278|62|460.12
8|126|44.383941|26.227624|12/09/2017 13:49:00 |119|104|278|63|460.12
8|126|44.384304|26.227626|12/09/2017 13:49:02 |186|103|277|63|481.23
8|126|44.384654|26.227588|12/09/2017 13:49:04 |257|103|277|62|481.23
8|126|44.385009|26.227500|12/09/2017 13:49:06 |322|103|278|63|481.23
8|126|44.385356|26.227363|12/09/2017 13:49:08 |388|103|278|63|460.12
8|126|44.385707|26.227216|12/09/2017 13:49:10 |394|104|279|63|502.96
8|126|44.386070|26.227064|12/09/2017 13:49:12 |400|104|279|63|481.23
8|126|44.386436|26.226903|12/09/2017 13:49:14 |406|104|278|63|481.23
8|126|44.386802|26.226743|12/09/2017 13:49:16 |409|104|279|63|481.23
8|125|44.387176|26.226583|12/09/2017 13:49:18 |415|105|279|63|481.23
8|125|44.387542|26.226427|12/09/2017 13:49:20 |421|104|279|63|481.23
8|125|44.387901|26.226274|12/09/2017 13:49:22 |431|104|278|63|481.23
8|125|44.388256|26.226119|12/09/2017 13:49:24 |431|104|278|64|502.96
8|125|44.388614|26.225963|12/09/2017 13:49:26 |435|104|280|63|502.96
8|125|44.388977|26.225807|12/09/2017 13:49:28 |440|104|280|64|502.96
8|125|44.389331|26.225656|12/09/2017 13:49:30 |440|104|280|64|502.96
8|125|44.389678|26.225507|12/09/2017 13:49:32 |449|104|281|64|502.96
8|125|44.390033|26.225360|12/09/2017 13:49:34 |453|104|280|64|481.23
8|125|44.390380|26.225212|12/09/2017 13:49:36 |461|104|279|64|502.96
8|125|44.390727|26.225063|12/09/2017 13:49:38 |464|104|280|64|502.96
8|125|44.391075|26.224916|12/09/2017 13:49:40 |468|104|281|64|502.96
8|125|44.391414|26.224775|12/09/2017 13:49:42 |475|104|281|64|502.96
8|125|44.391765|26.224632|12/09/2017 13:49:44 |480|104|280|63|481.23
8|125|44.392105|26.224487|12/09/2017 13:49:46 |483|104|280|64|502.96
8|125|44.392429|26.224363|12/09/2017 13:49:48 |489|103|279|64|502.96
8|125|44.392753|26.224227|12/09/2017 13:49:50 |491|104|280|64|502.96
8|125|44.393081|26.224086|12/09/2017 13:49:52 |501|104|281|64|502.96
8|125|44.393413|26.223943|12/09/2017 13:49:54 |504|105|281|65|525.31
8|125|44.393745|26.223800|12/09/2017 13:49:56 |511|105|282|64|525.31
8|125|44.394073|26.223659|12/09/2017 13:49:58 |516|105|282|65|525.31
8|125|44.394401|26.223520|12/09/2017 13:50:00 |522|105|282|65|525.31
8|125|44.394718|26.223382|12/09/2017 13:50:02 |529|106|282|64|502.96
8|125|44.395030|26.223255|12/09/2017 13:50:04 |531|105|282|64|502.96
8|125|44.395317|26.223150|12/09/2017 13:50:06 |535|105|282|64|502.96
8|125|44.395553|26.223079|12/09/2017 13:50:08 |542|106|283|65|502.96
8|125|44.395755|26.223003|12/09/2017 13:50:10 |548|107|283|65|525.31
8|125|44.395908|26.222942|12/09/2017 13:50:12 |552|106|283|65|525.31
8|125|44.395992|26.222906|12/09/2017 13:50:14 |558|107|284|65|525.31
8|125|44.396018|26.222896|12/09/2017 13:50:16 |564|108|283|65|525.31
8|125|44.396026|26.222894|12/09/2017 13:50:18 |581|107|283|65|525.31
8|125|44.396030|26.222894|12/09/2017 13:50:20 |589|107|283|65|525.31
8|125|44.396030|26.222892|12/09/2017 13:50:22 |595|106|282|65|525.31
8|125|44.396041|26.222890|12/09/2017 13:50:24 |590|106|283|65|525.31
8|125|44.396053|26.222883|12/09/2017 13:50:26 |588|106|283|64|525.31
8|125|44.396068|26.222820|12/09/2017 13:50:28 |593|106|284|65|525.31
8|125|44.396060|26.222688|12/09/2017 13:50:30 |594|106|284|65|525.31
8|124|44.396053|26.222522|12/09/2017 13:50:32 |605|106|285|65|548.29
8|124|44.396045|26.222335|12/09/2017 13:50:34 |610|105|285|65|548.29
8|124|44.396034|26.222156|12/09/2017 13:50:36 |615|105|284|65|525.31
8|124|44.396030|26.221994|12/09/2017 13:50:38 |619|105|285|65|525.31
8|124|44.396022|26.221887|12/09/2017 13:50:40 |625|105|285|65|525.31
8|124|44.396015|26.221843|12/09/2017 13:50:42 |637|104|284|64|502.96
8|124|44.396011|26.221778|12/09/2017 13:50:44 |638|104|284|64|502.96
8|124|44.396007|26.221683|12/09/2017 13:50:46 |644|103|284|64|502.96
8|124|44.396003|26.221548|12/09/2017 13:50:48 |643|103|283|64|502.96
8|124|44.395999|26.221368|12/09/2017 13:50:50 |651|103|284|64|502.96
7|157|44.395992|26.221147|12/09/2017 13:50:52 |656|103|283|64|502.96
7|157|44.395984|26.220891|12/09/2017 13:50:54 |665|103|283|64|525.31
8|124|44.395977|26.220603|12/09/2017 13:50:56 |668|102|283|64|502.96
8|124|44.395961|26.220287|12/09/2017 13:50:58 |673|102|282|64|502.96
8|124|44.395946|26.219947|12/09/2017 13:51:00 |680|101|281|63|481.23
8|124|44.395927|26.219589|12/09/2017 13:51:02 |682|101|281|62|481.23
7|127|44.395912|26.219238|12/09/2017 13:51:04 |692|101|281|63|481.23
8|124|44.395896|26.218883|12/09/2017 13:51:06 |692|100|280|63|481.23
8|124|44.395881|26.218519|12/09/2017 13:51:08 |692|101|280|62|460.12
8|124|44.395862|26.218143|12/09/2017 13:51:10 |696|101|279|62|460.12
8|124|44.395847|26.217758|12/09/2017 13:51:12 |704|99|278|61|460.12
8|124|44.395828|26.217363|12/09/2017 13:51:14 |708|99|278|61|439.63
8|124|44.395809|26.216970|12/09/2017 13:51:16 |713|99|278|60|439.63
8|124|44.395782|26.216571|12/09/2017 13:51:18 |716|98|277|61|439.63
8|124|44.395755|26.216167|12/09/2017 13:51:20 |720|98|276|61|439.63
8|124|44.395732|26.215759|12/09/2017 13:51:22 |727|97|275|61|439.63
8|124|44.395706|26.215347|12/09/2017 13:51:24 |727|97|276|61|439.63
8|124|44.395694|26.214925|12/09/2017 13:51:26 |736|97|275|61|439.63
8|124|44.395690|26.214498|12/09/2017 13:51:28 |740|96|275|61|439.63
8|124|44.395679|26.214063|12/09/2017 13:51:30 |743|96|274|61|419.73
8|124|44.395671|26.213628|12/09/2017 13:51:32 |750|97|275|61|439.63
8|124|44.395656|26.213184|12/09/2017 13:51:34 |755|97|275|61|460.12
8|124|44.395641|26.212738|12/09/2017 13:51:36 |759|96|275|61|439.63
8|124|44.395618|26.212287|12/09/2017 13:51:38 |764|96|275|61|439.63
8|124|44.395599|26.211835|12/09/2017 13:51:40 |775|96|274|61|439.63
8|124|44.395584|26.211376|12/09/2017 13:51:42 |776|97|275|61|439.63
8|124|44.395565|26.210916|12/09/2017 13:51:44 |781|98|275|62|439.63
8|123|44.395542|26.210449|12/09/2017 13:51:46 |784|98|274|62|460.12
8|157|44.395523|26.209981|12/09/2017 13:51:48 |786|98|274|62|460.12
8|123|44.395503|26.209512|12/09/2017 13:51:50 |795|97|274|61|460.12
8|123|44.395481|26.209035|12/09/2017 13:51:52 |799|98|274|62|460.12
8|123|44.395458|26.208560|12/09/2017 13:51:54 |805|98|275|62|460.12
8|123|44.395435|26.208084|12/09/2017 13:51:56 |810|98|275|62|460.12
8|123|44.395416|26.207616|12/09/2017 13:51:58 |816|99|275|63|481.23
8|123|44.395393|26.207160|12/09/2017 13:52:00 |821|99|277|63|481.23
8|123|44.395374|26.206703|12/09/2017 13:52:02 |829|100|277|63|481.23
8|123|44.395359|26.206243|12/09/2017 13:52:04 |830|100|276|63|481.23
8|123|44.395343|26.205781|12/09/2017 13:52:06 |833|100|275|63|481.23
8|123|44.395320|26.205320|12/09/2017 13:52:08 |840|100|275|62|481.23
8|123|44.395305|26.204856|12/09/2017 13:52:10 |846|100|275|62|481.23
8|123|44.395278|26.204391|12/09/2017 13:52:12 |852|100|275|62|460.12
8|123|44.395259|26.203927|12/09/2017 13:52:14 |856|100|275|62|460.12
8|123|44.395240|26.203462|12/09/2017 13:52:16 |892|100|275|62|460.12
8|123|44.395225|26.202997|12/09/2017 13:52:18 |960|100|274|62|460.12
8|123|44.395195|26.202304|12/09/2017 13:52:21 |153|100|273|62|460.12
8|123|44.395175|26.201839|12/09/2017 13:52:23 |94|101|273|62|460.12
8|123|44.395156|26.201379|12/09/2017 13:52:25 |165|100|273|63|460.12
8|123|44.395137|26.200927|12/09/2017 13:52:27 |231|100|274|62|460.12
8|123|44.395114|26.200496|12/09/2017 13:52:29 |302|101|274|62|460.12
8|123|44.395099|26.200084|12/09/2017 13:52:31 |371|102|274|62|481.23
8|123|44.395084|26.199672|12/09/2017 13:52:33 |391|103|274|63|460.12
8|123|44.395069|26.199256|12/09/2017 13:52:35 |400|102|275|63|481.23
6|162|44.395053|26.198827|12/09/2017 13:52:37 |405|103|279|65|525.31
7|156|44.395034|26.198383|12/09/2017 13:52:39 |409|103|285|68|596.20
8|123|44.395015|26.197931|12/09/2017 13:52:41 |414|104|292|72|699.97
7|125|44.394996|26.197473|12/09/2017 13:52:43 |420|104|299|76|814.81
8|123|44.394977|26.197019|12/09/2017 13:52:45 |425|104|305|80|941.23
6|162|44.394958|26.196565|12/09/2017 13:52:47 |432|104|311|83|1079.75
6|162|44.394939|26.196111|12/09/2017 13:52:49 |440|105|316|86|1153.72
8|123|44.394920|26.195652|12/09/2017 13:52:51 |440|105|319|88|1230.90
8|123|44.394905|26.195188|12/09/2017 13:52:53 |448|105|321|89|1270.73
8|123|44.394882|26.194721|12/09/2017 13:52:55 |451|106|323|89|1270.73
8|123|44.394859|26.194250|12/09/2017 13:52:57 |457|105|323|88|1230.90
8|122|44.394840|26.193775|12/09/2017 13:52:59 |464|105|322|87|1230.90
8|156|44.394817|26.193298|12/09/2017 13:53:01 |469|105|323|87|1191.90
7|156|44.394794|26.192819|12/09/2017 13:53:03 |478|104|321|86|1153.72
8|122|44.394775|26.192335|12/09/2017 13:53:05 |482|105|321|85|1116.34
8|122|44.394756|26.191846|12/09/2017 13:53:07 |489|105|320|85|1116.34
8|122|44.394737|26.191356|12/09/2017 13:53:09 |495|105|320|84|1079.75
8|122|44.394710|26.190876|12/09/2017 13:53:11 |501|105|318|83|1043.96
8|122|44.394687|26.190404|12/09/2017 13:53:13 |508|106|318|83|1043.96
8|122|44.394660|26.189933|12/09/2017 13:53:15 |515|108|317|82|1008.94
8|122|44.394630|26.189464|12/09/2017 13:53:17 |519|107|316|81|974.70
8|122|44.394599|26.188987|12/09/2017 13:53:19 |524|108|314|80|941.23
8|122|44.394577|26.188512|12/09/2017 13:53:21 |529|107|313|79|876.54
8|122|44.394550|26.188032|12/09/2017 13:53:23 |534|107|311|77|876.54
8|122|44.394535|26.187551|12/09/2017 13:53:25 |541|107|310|77|845.31
8|122|44.394523|26.187068|12/09/2017 13:53:27 |547|106|309|77|845.31
8|122|44.394515|26.186580|12/09/2017 13:53:29 |553|107|307|76|814.81
8|156|44.394504|26.186094|12/09/2017 13:53:31 |556|106|306|76|785.03
8|122|44.394485|26.185607|12/09/2017 13:53:33 |561|106|303|75|785.03
8|122|44.394462|26.185119|12/09/2017 13:53:35 |567|106|303|74|755.97
8|122|44.394439|26.184631|12/09/2017 13:53:37 |570|106|302|73|755.97
8|122|44.394420|26.184139|12/09/2017 13:53:39 |578|106|301|73|727.62
8|122|44.394401|26.183647|12/09/2017 13:53:41 |583|105|300|72|727.62
8|122|44.394374|26.183160|12/09/2017 13:53:43 |589|105|300|72|699.97
8|122|44.394351|26.182687|12/09/2017 13:53:45 |593|106|299|72|699.97
8|122|44.394340|26.182231|12/09/2017 13:53:47 |599|106|299|72|699.97
8|122|44.394344|26.181779|12/09/2017 13:53:49 |604|107|299|72|673.01
8|122|44.394359|26.181327|12/09/2017 13:53:51 |612|107|298|72|673.01
8|122|44.394382|26.180871|12/09/2017 13:53:53 |615|108|297|71|673.01
8|122|44.394416|26.180416|12/09/2017 13:53:55 |617|107|296|71|673.01
8|122|44.394462|26.179964|12/09/2017 13:53:57 |625|108|295|70|646.74
8|122|44.394523|26.179523|12/09/2017 13:53:59 |630|108|295|70|646.74
8|122|44.394599|26.179088|12/09/2017 13:54:01 |635|108|293|70|646.74
8|122|44.394687|26.178647|12/09/2017 13:54:03 |641|108|293|70|621.13
8|122|44.394783|26.178203|12/09/2017 13:54:05 |645|108|293|70|621.13
8|122|44.394889|26.177759|12/09/2017 13:54:07 |650|107|292|69|621.13
8|122|44.395000|26.177312|12/09/2017 13:54:09 |656|107|292|69|621.13
8|122|44.395114|26.176860|12/09/2017 13:54:11 |661|108|291|68|621.13
8|121|44.395233|26.176404|12/09/2017 13:54:13 |667|107|290|68|596.20
8|121|44.395343|26.175943|12/09/2017 13:54:15 |671|107|290|67|571.92
8|121|44.395458|26.175479|12/09/2017 13:54:17 |676|107|290|68|596.20
7|131|44.395580|26.175014|12/09/2017 13:54:19 |684|107|288|67|571.92
8|121|44.395694|26.174537|12/09/2017 13:54:21 |686|106|289|67|571.92
8|121|44.395820|26.174060|12/09/2017 13:54:23 |689|107|289|68|571.92
8|121|44.395935|26.173587|12/09/2017 13:54:25 |696|107|289|67|571.92
8|121|44.396057|26.173124|12/09/2017 13:54:27 |705|107|288|67|571.92
8|121|44.396167|26.172668|12/09/2017 13:54:29 |707|107|288|67|571.92
8|121|44.396278|26.172216|12/09/2017 13:54:31 |714|107|288|66|571.92
8|121|44.396392|26.171766|12/09/2017 13:54:33 |716|107|287|66|571.92
8|121|44.396507|26.171316|12/09/2017 13:54:35 |720|107|288|67|571.92
8|121|44.396621|26.170864|12/09/2017 13:54:37 |727|107|288|67|571.92
8|121|44.396732|26.170415|12/09/2017 13:54:39 |730|107|287|66|548.29
8|121|44.396839|26.169971|12/09/2017 13:54:41 |734|107|286|66|571.92
8|121|44.396949|26.169527|12/09/2017 13:54:43 |743|107|286|66|525.31
8|121|44.397060|26.169088|12/09/2017 13:54:45 |747|107|285|65|548.29
8|121|44.397171|26.168647|12/09/2017 13:54:47 |751|107|286|66|548.29
8|121|44.397281|26.168212|12/09/2017 13:54:49 |759|108|285|66|548.29
8|121|44.397384|26.167781|12/09/2017 13:54:51 |761|108|286|66|548.29
8|121|44.397491|26.167356|12/09/2017 13:54:53 |767|108|286|66|548.29
8|121|44.397598|26.166927|12/09/2017 13:54:55 |772|108|286|66|548.29
8|121|44.397708|26.166503|12/09/2017 13:54:57 |774|108|285|65|525.31
8|121|44.397815|26.166076|12/09/2017 13:54:59 |782|109|285|65|548.29
8|121|44.397922|26.165651|12/09/2017 13:55:01 |787|109|285|65|525.31
8|121|44.398029|26.165227|12/09/2017 13:55:03 |794|108|284|64|525.31
8|121|44.398136|26.164808|12/09/2017 13:55:05 |800|108|285|65|525.31
8|121|44.398239|26.164392|12/09/2017 13:55:07 |808|108|285|65|525.31
